id,count,code,titel,kurzinfo,signal,erf_date,mut_date,mean_sterne,count_mut,meldung_ids
25,9,F-2019-045,Insects for human consumption,The microbiological safety of insects approved for consumption is the subject of various studies. These products are relatively new on the market and corresponding experience is lacking.,False,2019-01-31T00:00:00,2024-10-14T12:06:47,1.67,23.0,"[1147, 1271, 1525, 1287, 1069, 963, 1526, 1735, 1386]"
140,9,F-2021-287,Human gut microbiome,"The human gut microbiome is a diversified, resilient, immunostabilised, metabolically active and physiologically essential component of the human body. Scientific investigations have been conducted to explore detailed information on the establishment of the human gut microbiome, the functioning of the microbiome, the succession of the microbiome, factors influencing microbial community dynamics and the role of the gut microbiome in health and disease. Extensive research has suggested microbiome therapeutics as a futuristic medicine for various physiological and metabolic disorders. A comprehensive review of microbial colonisation, host-microbe interactions, microbial adaptation, commensal selection and immune survivability is still required to catalogue the essential genetic and physiological features for commensal engagement. The evolution of a structured human gut microbiome relies on microbial flexibility for genetic, immunological and physiological adaptation in the human gut. The key features for commensalism could be used in the development of a tailored microbiome-based therapy to overcome various physiological and metabolic disorders.The influence of the gut microbiome on human health has come increasingly into focus in recent years. The microbiome in the gut has an important function in the metabolism of food components and chemicals and also serves as a barrier against harmful effects from the environment. The microbiome is a highly diverse community of microorganisms and includes bacteria, archaea, eukaryotes, and viruses. Ongoing studies show that microbiome structure and dynamics can have both a direct (e.g., direct metabolic conversion of chemicals) and indirect (e.g., regulation of gut barrier function) impact on human and animal health. The microbiome structure and dynamics are in turn influenced by external influences, such as food or chemicals. There are now a number of studies showing an effect of additives such as artificial sweeteners or emulsifiers on the microbiome, often resulting in impaired glucose metabolism or gut inflammation (Laudisi et al. 2019, Roca-Saavedra et al. 2018). There is evidence from studies with mice that emulsifiers, for example, can disrupt gut homeostasis and lead to inflammation in the gut (Chassaing et al. 2015). Recent data also show that artificial sweeteners favour horizontal gene transfer in intestinal bacteria and thus promote the spread of antimicrobial resistance genes (Yu et al. 2021).",True,2021-11-16T00:00:00,2024-09-05T16:20:51,1.33,27.0,"[1154, 1363, 1459, 1458, 1104, 1321, 1484, 1124, 1112]"
263,7,F-2024-011,"Salmonella Infantis, an emerging human multidrug-resistant pathogen","Salmonella enterica serovar Infantis is a concerning human pathogen due to its widespread presence and high levels of antimicrobial resistance. A study analyzing strains from 74 countries found that a high percentage of poultry isolates exhibited multidrug resistance, attributed to the presence of the pESI megaplasmid. This highlights the potential for transmission of multidrug-resistant strains from poultry to humans, emphasizing the need for surveillance and control measures.",False,2024-03-14T08:26:04,2024-03-15T10:20:57,1.14,4.0,"[1217, 1498, 1794, 1718, 1733, 1723, 1782]"
225,7,F-2023-008,Change of consumer behaviour due to energy costs,"A worrying fifty percent of consumers in Scotland have admitted to eating food which has passed its ‘use-by’ date in order to save money, research by Food Standards Scotland (FSS) reveals. Around 10% of respondents had changed the temperature of the thermostat in their fridge, with a further 2% turning their fridges off for a period of time to reduce energy bills. This survey of the Food Standards Scotland shows that the cost of living crisis is driving consumer behaviour with the potential to negatively impact public health.",True,2023-02-14T07:45:42,2024-11-04T08:22:40,1.43,33.0,"[987, 1149, 1056, 1001, 1233, 1017, 1016]"
59,7,F-2019-098,Controlled environment agriculture (CEA) (e.g Vertical Farming),"A new trend is spreading. Salads and herbs are growing directly in retail shops. Young plants are grown hors-sol in illuminated display cases. The customer harvests them himself. The concept of underground farming goes even further. Here, fish and vegetables are grown in underground, disused caverns, tunnels and underground shafts in a circular economy. This concept also aims to use less water and fewer pesticides. The first underground farm is already growing and selling salads in London.Vertical farming can play an important role in reducing emissions from the agricultural sector while providing affordable and abundant food to consumers. Vertical farming can produce high crop yield.Artificial grow lights, such as light-emitting diodes (LEDs) and fluorescent grow lights, are commonly used in modern day indoor farming, citing advantages in energy efficiency and a higher controlled environment. However, the use of LEDs poses a risk in mercury contaminations as a result of its production process, specifically LEDs with polyurethane encapsulates that were traditionally produced using mercury resins as a catalyst. The investigation found high concentrations of mercury in the LED encapsulant, and the encapsulant material was identified to be polyurethane, indicating the source of mercury contamination to be the LED polyurethane encapsulant.",True,2019-07-30T00:00:00,2024-09-06T11:53:12,1.43,50.0,"[1115, 966, 1005, 1106, 1283, 1365, 1386]"
21,6,F-2019-039,Nanoplastics,"Nanoplastics, the smaller fraction than microplastics, appear to be able to cross the blood-brain barrier in fish. It is therefore probably of greater human toxicological significance than microplastics.",False,2019-01-30T00:00:00,2024-07-12T14:11:49,2.17,10.0,"[1215, 1031, 1030, 1008, 1342, 1477]"
83,6,F-2021-123,PFAS in food packaging,"Per- and polyfluorinated alkyl substances (PFAS) are industrial chemicals that are used in numerous industrial processes and consumer products, such as fire extinguishing materials. They are also popular in food packaging because the substances are water and fat repellent. However, in animal studies, some of them have been shown to be liver-damaging, toxic to reproduction and probably carcinogenic. PFAS are of particular concern because, unlike other common contaminants that pass quickly through the human body, they can linger for years and thus accumulate cumulatively. This property has given them the name ""forever chemicals"". PFASs can also enter the food chain through environmental pollution, for example when plants are supplied with contaminated water or grown in contaminated soil, such as near factories or places where products containing PFASs have been used for firefighting. From mid-2020, Denmark will be the first country to ban the use of all PFASs in food packaging.",False,2021-06-17T00:00:00,2024-10-08T08:29:00,1.0,48.0,"[1753, 1015, 1126, 1795, 1239, 1345]"
257,6,F-2024-005,Extended-spectrum β-lactamase-producing Enterobacterales in raw seafood,"The extended-spectrum β-lactamase (ESBL)-producing Enterobacterales (ESBL-EB) encompass several important human pathogens and are found on the World Health Organization (WHO) priority pathogens list of antibiotic-resistant bacteria. They are a group of organisms which demonstrate resistance to third-generation cephalosporins (3GC) and their presence has been documented worldwide, including in aquaculture and the aquatic environment.  The risk profile found that Enterobacterales and ESBL-EB have been found in multiple aquatic environments, as well as multiple host species and production levels. The unmonitored and excessive use of antibiotics in aquatic environments promotes the development and propagation of antimicrobial resistance, and fish can be reservoirs of antibiotic resistance genes, which can easily be transmitted to humans through the consumption of raw fish, creating a public health problem.According to a study from Canada, Surveillance activities to detect ESBL-EB in seafood are needed; salmon and shrimp could be used in initial surveillance activities, representing domestic and imported products. Another study found that, on average, one in five seafood products sold at retail globally is contaminated with ESBL-producing Enterobacterales of clinical relevance.",True,2024-02-09T15:23:32,2024-09-30T09:20:31,1.17,24.0,"[1429, 1660, 1686, 1262, 1350, 1295]"
27,6,F-2019-047,Dietary supplements,"According to Menu CH, around 50% of Swiss people regularly consume food supplements containing vitamins, minerals, trace elements or other substances. The focus of this briefing note is primarily on food supplements containing plant extracts or endogenous substances (amino acids, coenzymes, etc.) in concentrated doses, which are notyet specifically regulated in Switzerland (see legal framework). Food supplements are foods and as such must be safe and not deceptive, they must also not be pharmacologically active. This responsibility primarily lies with the manufacturers/distributors within the framework of their self-regulation. As they are available as capsules, pills, powder, etc., the presentation of food supplements is similar to that of drugs; more concretely, they are sometimes advertised similarly to drugs namely, as improving health/quality of life or are at least perceived as such by consumers. On the internet, but also in supermarkets and health food shops, products are also offered as food supplements which are to be classified as non-approved novel foods or drugs. Novel foods and medicinal products undergo an official approval procedure in which their safety to health must be proven before they can be marketed. For the other food supplements, which are not considered novel foods, no approval procedure is required. Practice shows that the specifications of such products are often unclear and the toxicity (main substance, residual extracts, contaminants) is not clarified by experts. In literature, through nutrivigilance systems and through official warnings (e.g., from the US FDA), case studies of adverse effects, of up to serious liver or kidney damage are described (e.g., with certain green tea extracts), or also interactions with drugs taken simultaneously. The number of undesirable effects that go unnoticed is estimated to be high; as the effects are often not immediately visible and thus the causal connection to previous consumption goes unnoticed. Consumers do not necessarily consult a doctor or a poison control centre, and there is no nutrivigilance system in Switzerland.Legal framework Switzerland: Most important: General food law provisions on safety and protection against deception, VNem, Ordinance on Novel Food, certain plants and substances may not be used in food (VLpH and VZVM). No nutrivigilance system (unlike France), no notification legal framework EU: Largely non-harmonised. Certain countries have specific regulations (maximum quantities, plant lists), some notification, few countries with nutrivigilance systems.",True,2019-02-11T00:00:00,2024-06-11T07:55:09,1.33,18.0,"[965, 1164, 1257, 1581, 1483, 1737]"
147,5,F-2021-295,Plant-based substitutes - nutrients,"Milk is the main source of iodine in the UK; however, the consumption and popularity of plant-based milk alternatives is increasing. Consumers may be at risk of iodine deficiency as milk alternatives, unless fortified, have low iodine concentrations.Agroscope has also conducted a study on the nutritional quality of plant-based beverages. This revealed major differences in macro- and micronutrient composition compared to cow's milk. Many of the milk alternatives are therefore fortified with micronutrients.",False,2021-07-20T00:00:00,2024-02-26T08:33:16,1.4,9.0,"[982, 1028, 1208, 1029, 989]"
7,5,F-2018-023,Microbiological safety: convenience products (produce),"Convenience (ready-to-eat) products are very popular. These products include vegetables and fruits that are ready to eat or can be prepared with minimal effort (e.g. heating). Such products also find their way into smoothies, where a variety of different fruits and vegetables are processed. Numerous outbreaks involving such products have been reported internationally. The range of possible pathogens includes:

Viral pathogens: NoV on raspberries, cherry tomatoes; HAV on dates, frozen pomegranate seeds.
Bacterial pathogens: salmonella on melons, basil, coconuts; STEC on lettuce; listeria on pre-cut vegetables
Parasitic pathogens: cyclospora on pre-cut vegetables; crypotosporidia in smoothies.

For example, from 2015 to 2018, an outbreak related to frozen ready-to-eat vegetables was ongoing. The source of this outbreak could be identified. In addition to frozen maize, other frozen vegetables have also been affected. 47 cases and 9 deaths have been linked to the outbreak. As a result, there have been global recalls of frozen vegetables, with thousands of tonnes destroyed. In the UK alone, more than 50 products were affected. Recalls were also issued in Switzerland. It was striking that listeriosis was caused in frozen products that were not ready for consumption. The question arises as to what the reasons for the listerioses were. The question arises: how can listerioses develop from frozen products that are not ready to eat? Is this a question of inadequate heating instructions (e.g. microwave: too few watts, too short thermal exposure, no homogeneous heating) or a question of production? Is it a question of cross-contamination in production, in households?",True,2018-09-25T00:00:00,2024-11-14T07:37:22,1.0,36.0,"[1042, 1065, 1049, 1057, 1099]"
93,5,F-2021-133,"Cannabinoids CBD,CBG,CBN,Δ-8 THC in foods","Foods containing extracts of hemp or cannabinoids (such as CBD) represent the current trend in Switzerland (FSVO, leaflet). The product range containing CBD includes various product categories, which are mainly sold on the internet. CBD, unlike THC (tetrahydrocannabinol), is not subject to the Federal Act on Narcotics (BetmG, SR 812.121) because it has no similar psychoactive effect. However, cannabinoids and hemp extracts are essentially novel foods, which is why they cannot be added to food as one pleases. In the USA, for a long time, the FDA had classified CBD as GRAS ('generally recognised as safe'), i.e. as a food additive, the substance was deemed to be harmless. However, this classification has now been revised and the FDA warns of possible side effects, such as liver damage, interactions with other drugs, fatigue, diarrhea and mood swings. Cannabigerol (CBG) is - similar to CBD - a non-psychoactive cannabinoid found in various cannabis species. It has a relaxing effect but does not cause drowsiness; instead, it has an energising effect. CBG is thought to have medicinal potential, for example as an anti-inflammatory or when treating pain and nausea. However, cannabinoid research has not progressed enough to support the definitive treatment potential of cannabinoids. The FOPH writes: ""Regarding the effects attributed to CBD, research is still in its infancy and it is quite impossible to confirm or deny its effects and its usefulness for clinical practice. In general, it remains to be said that its efficacy is claimed to be more promising than what has been proven, but CBD is likely to be effective for certain symptoms and disorders"".In its 2019 European Food Trends Report, the GDI states that the market for 'drinkables' and 'edibles' - foods and beverages containing cannabis - is booming. Other cannabinoids are entering the market, such as cannabigerol (CBG) . CBD is the hype of the decade - according to New Food 2020 - but with the market for cannabidiol oversaturated in the U.S., product companies will introduce other cannabinoids such as cannabinol (CBN) and cannabigerol (CBG), which are said to have functional benefits regarding sleep and appetite manipulation. According to Food News, the FDA is expected to voice its concerns about these 'cannabis-derived compounds'. However, it is still expected that they will be marketed. Inquiries about this have already reached the FSVO. Since CBD is currently becoming a trend product and is offered in various forms (as drops, as food ingredient, in cosmetics, etc.), it is quite possible that other cannabinoids such as CBG will also become popular in the future. In Ireland, poisoning in children has occured 1) after the consumption of sweets (Ir Med J Vol. 2021 Vol.114, No. 8 p446). It is also suspected that synthetic cannabinoids were used. Hence, synthetic cannabinoids are likely to pose a new risk.",True,2021-07-19T00:00:00,2024-09-27T08:55:02,1.4,52.0,"[1672, 1249, 1169, 1636, 1176]"
150,5,F-2022-298,Artificial sweeteners influence microbiome,"New research shows that common artificial sweeteners can cause previously healthy gut bacteria to become sick and invade the gastrointestinal wall, potentially leading to serious health problems. The study by Shil and Chichger (2021) , published in the International Journal of Molecular Sciences, is the first to show the pathogenic effects of some of the most commonly used artificial sweeteners, saccharin, sucralose and aspartame, on two types of gut bacteria, E. coli (Escherichia coli) and E. faecalis (Enterococcus faecalis). Previous studies have shown that artificial sweeteners can change the number and type of bacteria in the gut, but this new molecular research, led by scientists at Anglia Ruskin University (ARU), has shown that sweeteners can also make the bacteria pathogenic. It was found that these pathogenic bacteria can attach to, invade, and kill Caco-2 cells, the epithelial cells that line the gastrointestinal wall. It is known that bacteria such as E. faecalis that cross the intestinal wall can enter the bloodstream and accumulate in the lymph nodes, liver, and spleen, causing a range of infections including septicaemia. In this new study, it was found that at concentrations equivalent to two cans of diet soft drink, all three artificial sweeteners significantly increased the adhesion of E. coli and E. faecalis to intestinal Caco-2 cells and differentially increased the formation of biofilms (Eurek Alert).The substance D-allulose belongs to the group of simple sugars (monosaccharides).The specific risk of favouring human pathogenic bacteria in the human body by food ingredients is to be considered as a possible ""emerging risk"". Aspartame, an artificial sweetener, has been repeatedly criticised for not being safe. This thesis has been taken up in various studies and examined by means of meta-analyses. The authors Millstone and Dawson conclude that it is premature to call aspartame 'safe' because the studies conducted by the EFSA to assess aspartame are flawed.Concerns are also raised concerning the sweetener D-allulose. The sweetness of D-allulose corresponds to about 70% of the sweeteness of household sugar (sucrose), but leads to a significantly lower calorie intake, which is why the substance is advertised as a sugar substitute. The European Food Safety Authority (EFSA) has yet to issue an opinion on the safety of D-allulose as a novel food. The BfR (German Federal Institute for Risk Assessment) reported that the use of D-allulose as a food ingredient could selectively promote the growth of bacteria of the Klebsiella genus, such as K. pneumoniae, in the human body. From a risk assessment perspective, the extent to which regular consumption of previously uncommon amounts of D-allulose as a novel food will undesirably influence the occurrence of Klebsiella spp. in the human gut microbiome remains to be scientifically determined.",True,2022-05-31T00:00:00,2024-11-18T08:39:33,1.2,28.0,"[1522, 1273, 1251, 1450, 1112]"
239,5,F-2023-022,Helicobacter pylori in raw and ready-to-eat meat,"Helicobacter pylori, classified as a class-I carcinogen, is one of the leading medical pathogens of global concern associated mainly with the development of gastric adenocarcinomas and gastric mucosa-associated lymphoid tissue lymphomas; nevertheless, its prevalence in food especially meat and meat products is not fully covered. A study investigated the prevalence, molecular characterization, and antimicrobial resistance profiles of clarithromycin-, and metronidazole-resistant H. pylori isolated from raw and ready-to-eat meat samples retailed in Mansoura city, Egypt. The results showed a widespread contamination of examined raw and ready-to-eat meat product samples with multidrug-resistant H. pylori isolates, which could constitute a tremendous public health hazard.",True,2023-07-26T11:34:05,2024-10-22T07:57:08,1.4,33.0,"[1118, 1019, 1007, 1279, 1270]"
224,4,F-2023-007,Ukraine war: long-term effects on food safety,"Armed conflict is inherently destructive. Environmental damage that arises during conflict brings devastating  consequences for natural resources, critical ecosystems and people’s health, livelihoods and security. The  containment, mitigation and remediation of environmental impacts is, therefore, an essential part of response to and  recovery from conflict. These impacts may also endanger food safety, be it directly, be it indirectly.Initial information shows that Ukraine, already burdened by a host of legacy environmental challenges, is now facing a compounded, multi-dimensional environmental crisis that has either exacerbated existing issues or added new ones.  The country and the region risk being burdened with a toxic legacy long after the conflict ends.",True,2023-01-31T14:20:15,2024-10-23T08:41:53,1.75,40.0,"[1752, 1301, 1569, 1604]"
181,4,F-2022-337,Safety of probiotics,"The microbiome affects the initiation and progression of cancerous tumours through direct effects on tumour cells, and indirectly through manipulation of the immune system. It can also determine the response to cancer therapies and predict disease progression and survival (Jain et al., 2021). There is vast literature on the beneficial effects of probiotics for the prevention and treatment of cancer. A review of the available literature on the subject was published in 2022. The authors conclude that probiotics have been shown to be effective against various types of cancer, but also that there is a need to evaluate the adverse effects of probiotics (gastrointestinal side effects, skin reactions, access to antibiotic resistance genes, harmful effects of metabolites, abnormal stimulation of the immune system) (Sankarapandian et al., 2022). Cancer patients have compromised immunity due to primary disease, chemotherapy, and radiotherapy. The effects of probiotics in this population may differ from those in healthy individuals and raise several critical issues (Lu et al., 2021). A new publication states that Lactobacillus can alter the function of immune cells (macrophages) in the pancreatic tumour environment and stimulate cancer growth (Hezaveh et al., 2022). The mechanism involves the metabolisation of dietary tryptophan by bacteria in the gut, which leads to an inactivation of immune cells involved in tumour control. This is not the only indication of potentially harmful effects of probiotic microorganisms, even independently of the presence of cancer. Among others:

Although probiotic bacteria are generally recognised as safe (GRAS status), there are several reports of side effects triggered by the presence of these organisms: systemic infections, impact on the immune system, disruption of metabolism and horizontal gene transfer (Zawistowska-Rojek and Tyski, 2018).
Brain fog syndrome has been reported to be related to probiotic use, with symptoms improving with antibiotics and probiotic discontinuation (Rao et al., 2018).
Fungemia and other fungal infections have been associated with the use of probiotic supplements based on Saccharomyces boulardii (Rannikko et al., 2021).
",True,2022-03-17T00:00:00,2024-09-20T09:31:34,1.25,34.0,"[1242, 1584, 1589, 1799]"
86,4,F-2019-126,Mercury in permafrost,"New studies reveal that permafrost is the largest natural source of mercury on Earth - with mercury levels twice as high as all other soils, the ocean and the atmosphere combined. Climate warming threatens to melt this permafrost and gradually release mercury into the food chain. Mercury enters permafrost naturally, as part of the global mercury cycle, but also as a result of anthropogenic activities such as burning coal and petroleum. Once inorganic mercury is released, it can be converted by microbes into methylmercury, a potent neurotoxin. Eating fish from mercury-contaminated water therefore often leads to damage to the central nervous system and birth defects in humans. Released mercury can also enter the atmosphere and thus be distributed to other parts of the world, where it usually settles in rivers, lakes and seas.",True,2019-11-18T00:00:00,2024-10-18T07:04:04,1.25,64.0,"[1095, 1715, 1772, 1022]"
43,4,F-2019-063,Hepatitis E virus (HEV),"Hepatitis E virus (HEV) is an important human infection in the EU/EEA countries and, according to EFSA, more than 21,000 acute clinical cases with 28 deaths have been reported in the last 10 years, with a tenfold increase in the total number of HEV cases reported; the majority (80%) of cases were reported in France, Germany and the UK. However, as human infections are not notifiable in all Member States and surveillance varies from country to country, the number of reported cases is not comparable and the actual number of cases may be higher. Food-borne transmissions of HEV appear to be one of the main routes in Europe; pigs and wild boar are the main source of HEV, but deer may also be infected. There is a particular risk related to the consumption of pig liver and raw meat products. Recently, HEV has been detected in shellfish and their production environment (seawater) in Italy. HEV can also enter food through faecal contamination. Outbreaks and sporadic cases have been identified in immunocompetent individuals as well as in recognised risk groups, such as those with pre-existing liver damage, immunosuppressive diseases or immunosuppressive treatments.",True,2019-05-10T00:00:00,2024-10-25T07:52:57,1.5,25.0,"[1749, 1726, 1679, 1247]"
115,4,F-2021-231,Salmonella Napoli - seasonality,"Individual cases salmonellosis, spread throughout Switzerland and attributable to a specific salmonella species, were frequent in 2019. However, the occurrence of S. Napoli is particularly striking. The cases that have been occurring since 2002 show a seasonal pattern. The weekly threshold defined by the FOPH was exceeded in 2019, triggering investigations which, however, did not reveal any indication of a possible cause of the illness mentioned above. At present, there are no indications of sources or causes of infection. According to literature studies, the pathogen occurs conspicuously often on rocket. However, further investigations also show an association with surface water. Water could thus be a central source, whether as irrigation water for salads and vegetables or as water associated with leisure activities (bathing, swimming, paddling, etc.). Animal products, on the other hand, seem to be of secondary importance. In contrast to other Salmonella serovars, this pathogen seems to cause more invasive diseases in addition to gastrointestinal diseases.",True,2021-05-18T00:00:00,2024-02-26T11:08:34,1.0,34.0,"[1794, 1723, 1733, 1782]"
