id,count,bezeichnung_de,bezeichnung_fr,bezeichnung_it,bezeichnung_en,mean_sterne,meldung_ids
6,47,"Milch, Milchprodukte und Milchersatzprodukte","Laits, produits laitiers et substituts de lait","Latte, latticini e succedanei del latte",Dairy Products And Substitutes,1.43,"[25, 106, 86, 125, 199, 208, 230, 306, 803, 168, 1130, 1043, 1244, 1209, 1335, 1313, 1347, 386, 1607, 1668, 1807, 1801, 1900, 1983, 1985, 1991, 2032, 2093, 2085, 2206, 2241, 2250, 2255, 2257, 2273, 2300, 2330, 2335, 2320, 2313, 2403, 2379, 2393, 2491, 2399, 2469, 2509]"
54,41,Geflügel,Volailles,Pollame,Poultry,1.66,"[17, 45, 5, 101, 103, 116, 189, 372, 395, 432, 382, 439, 536, 676, 703, 709, 1004, 1037, 156, 1181, 1214, 923, 1217, 1267, 1278, 1218, 1295, 1414, 1493, 1583, 1660, 1674, 1784, 1801, 1896, 1989, 2076, 2174, 2173, 2455, 2516]"
80,34,"Softdrinks, Sprudelgetränke, Energydrinks und isotonische Getränke","Boissons sucrées, gazeuses, énergétiques et isotoniques","Bevande zuccherate, gasate, energy drink e bevande isotoniche","Carbonated/Soft/Isotonic Drinks, Diluted",1.24,"[272, 480, 511, 617, 648, 693, 661, 833, 832, 813, 846, 938, 1112, 1297, 1315, 1318, 1415, 1431, 1522, 1543, 1574, 1586, 1729, 1672, 1892, 1987, 1907, 2008, 2056, 2191, 2266, 2340, 2439, 2447]"
39,28,Milchersatz und Milchersatzprodukte,Substituts de lait et produits à base de substitut de lait,Succedanei del latte e prodotti a base di succedanei del latte,Milk Substitutes And Milk Substitute Products,1.36,"[43, 119, 76, 88, 186, 253, 501, 530, 660, 769, 109, 910, 151, 1029, 1108, 1331, 1312, 1412, 621, 1528, 1556, 1485, 1929, 1886, 1997, 1920, 2229, 2433]"
5,24,"Früchte, Nüsse und Samen","Fruits, fruits oléagineux et graines","Frutta, frutta oleaginosa e semi","Fruits, Nuts And Seeds",1.17,"[41, 97, 185, 220, 52, 907, 937, 1099, 1132, 1240, 1186, 1908, 1884, 2026, 1993, 2044, 2081, 2219, 2261, 2363, 2427, 2473, 2410, 2428]"
42,24,Käse,Fromages,Formaggi,Cheeses (Including Spread Cheeses),1.42,"[50, 74, 173, 420, 456, 892, 1032, 1052, 1194, 1393, 1592, 1733, 1842, 1949, 1984, 1944, 2139, 2187, 1495, 2271, 2281, 2364, 2474, 2484]"
7,23,"Getreide, Getreideprodukte und Körner",Céréales et produits céréaliers,Cereali e prodotti cereali,Cereals And Cereal Products,1.39,"[99, 114, 197, 218, 682, 726, 901, 1199, 1192, 1211, 1219, 1301, 386, 1529, 1562, 1567, 1681, 1890, 1980, 2188, 2230, 2246, 2431]"
48,23,"Teigwaren, Reis, andere Getreide und Körner","Pâtes alimentaires, riz, autres céréales et graines","Pasta, riso, altri cereali e grani","Pasta, Rice, Other Grain",1.43,"[158, 219, 297, 331, 550, 550, 812, 1171, 1265, 1482, 1473, 1538, 1626, 1720, 178, 1866, 2180, 2207, 2249, 2346, 2311, 2453, 2420]"
93,23,"Gewürze, Kräuter und Aromastoffe","Epices, herbes et aromates","Spezie, erbe e aromi","Spices, Herbs And Flavourings",1.3,"[24, 130, 161, 179, 240, 349, 603, 1042, 1110, 1513, 1633, 1619, 996, 1812, 1707, 1884, 1964, 1990, 2373, 2436, 2400, 2401, 2460]"
38,22,"Milch, Milchgetränke und fermentierte Milchgetränke","Laits, boissons à base de lait ou de lait fermenté","Latte, bevande a base di latte e di latte fermentato","Milk, Milk Beverages And Fermented Milk Beverages",1.5,"[406, 1038, 1227, 1226, 1258, 1323, 1284, 1334, 1406, 1471, 1667, 1703, 1709, 1726, 1823, 1874, 2006, 2030, 2015, 2116, 2322, 2484]"
120,21,Schwein,Porc,Maiale,Pork,1.48,"[22, 84, 133, 278, 411, 484, 486, 703, 1006, 1247, 1269, 1369, 1282, 1333, 1376, 1573, 1679, 1784, 2138, 2263, 2289]"
118,21,Rind,Boeuf,Manzo,Beef,1.14,"[235, 362, 420, 992, 1113, 1269, 1333, 1393, 1479, 1482, 1547, 1561, 1608, 1660, 1785, 1784, 1794, 2257, 2379, 2454, 2446]"
67,20,Pflanzliche Öle,Huiles végétales,Oli vegetali,Vegetable Oils,1.15,"[134, 349, 360, 373, 529, 688, 687, 759, 808, 1012, 997, 1046, 1355, 1426, 1440, 1511, 1509, 1632, 1786, 2166]"
22,19,Nicht spezifizierte sowie gemischte Gemüse und Salate,Légumes et salades non spécifiés ou mélangés,Insalate e ortaggi misti non specificati,"Unclassified, Mixed Salad/Vegetables",1.53,"[90, 194, 229, 354, 449, 935, 960, 799, 1032, 1078, 1084, 1325, 1286, 1627, 1671, 1661, 1814, 2014, 2140]"
24,19,Blüten- und Fruchtgemüse,Légumes-fruits,"Ortaggi da fiore, verdura a frutti ",Fruiting Vegetables,1.11,"[36, 111, 123, 408, 515, 642, 673, 699, 678, 778, 1032, 1369, 1365, 1559, 1811, 2395, 2423, 2499, 2519]"
98,18,Nicht spezifizierte sowie gemischte diverse Lebensmittel,Aliments divers non spécifiés ou mélangés,Vari alimenti non classificati o misti,Unclassified Or Combined Miscellaneous Foods,1.17,"[327, 890, 1036, 1294, 1322, 1327, 1331, 1321, 1469, 1445, 1584, 1643, 1644, 1666, 1801, 2445, 2478, 2493]"
133,16,Honig,Miel,Miele,Honey,1.38,"[225, 349, 379, 345, 754, 810, 817, 1506, 1558, 1774, 1971, 1868, 2098, 2158, 2201, 2211]"
126,16,Huhn und Hähnchen,"Poule, poulet","Pollo, gallina","Chicken, Hen",1.19,"[278, 420, 482, 951, 1161, 1203, 1366, 1333, 1393, 1452, 1357, 1498, 1839, 1906, 2275, 2296]"
155,16,Nicht spezifizierte sowie gemischte Diätprodukte und Sportlernahrung,Produits diététiques et aliments pour sportifs non spécifiés ou mélangés,Prodotti dietetici e alimenti per sportivi non classificati e misti,Unclassified And Combined Dietetic Produc,1.38,"[263, 716, 701, 783, 896, 1100, 1230, 1340, 1402, 1362, 1454, 1483, 1242, 2063, 2486, 2520]"
100,16,Diätprodukte und Sportlernahrung,Produits diététiques et aliments pour sportifs,Prodotti dietetici e alimenti per sportivi,Dietetic Products,1.81,"[167, 172, 192, 739, 912, 1032, 1094, 1192, 1257, 1410, 621, 546, 475, 1917, 2013, 2487]"
30,15,Blattstiel- und Stängelgemüse sowie Keimlinge und Sprossen,"Légumes-tiges, germes et pousses",Ortaggi a stelo e germogli,"Stalk Vegetables, Sprouts",1.27,"[222, 278, 293, 493, 854, 886, 1004, 1032, 1005, 1128, 1115, 1821, 2073, 2049, 2412]"
11,14,Fette und Öle,Graisses et huiles,Oli e grassi,Fats And Oils,1.14,"[198, 374, 1248, 1980, 2160, 2266, 2286, 2240, 2244, 2326, 2296, 2305, 2348, 2414]"
56,14,Fleisch- und Wurstwaren (verarbeitetes Fleisch),Charcuterie,Prodotti di carne e insaccati (carne trasformata),Processed Meat,1.43,"[173, 226, 316, 394, 612, 834, 983, 1197, 1578, 1592, 1899, 2027, 2266, 2271]"
27,13,Pilze,Champignons,Funghi,Mushrooms,1.62,"[40, 104, 494, 650, 1032, 1107, 749, 1403, 242, 2190, 1349, 2471, 2418]"
65,13,Eier,Oeufs,Uova,Egg,1.54,"[86, 416, 492, 471, 526, 266, 953, 1090, 1236, 1209, 1394, 1757, 2296]"
14,11,Alkoholfreie Getränke,Boissons sans alcool,Bevande analcoliche,Non Alcoholic Beverages,1.18,"[182, 983, 1183, 1191, 1198, 1225, 386, 1731, 1981, 1922, 2088]"
148,11,Wein,Vin,Vino,Wine,1.09,"[443, 781, 1222, 1360, 1341, 1751, 1994, 2054, 2184, 2129, 2481]"
35,10,Nüsse und Samen (inkl. Aufstriche und Pasten),Fruits oléagineux et graines (incl. beurre),Frutta oleaginosa e semi (inclusi prodotti da spalmare e paste),Nuts And Seeds (+ Nut Spread),1.3,"[319, 604, 939, 1077, 1169, 1348, 1457, 1942, 2181, 2338]"
62,10,Fischprodukte und panierter Fisch,Produits à base de poissons et poissons panés,Prodotti della pesca e pesce impanato,"Fish Products, Fish In Crumbs",1.5,"[15, 98, 627, 1116, 1364, 1326, 1422, 1540, 1686, 2352]"
52,10,"Nicht spezifizierte sowie gemischte Fleisch, Fleischprodukte und Fleischersatz","Viandes, produits à base de viande et substituts de viande non spécifiés ou mélangés","Carne, prodotti di carne e sostituti della carne non specificati e misti",Unclassified And Combined Meat And Meat P,1.1,"[360, 420, 482, 448, 770, 1030, 1306, 1388, 1398, 1382]"
81,10,"Kaffee, Tee, Frucht- und Kräutertee","Café, thé, tisane aux fruits et aux herbes","Caffè, tè, tè di frutti e di erbe","Coffee, Tea And Herbal Teas",1.4,"[328, 1026, 1307, 1374, 1636, 1770, 1921, 2397, 2432, 2498]"
21,9,Kartoffeln,Pommes de terre,Patate,Potatoes,1.22,"[105, 458, 550, 649, 954, 1024, 1639, 2270, 2361]"
59,9,"Nicht spezifizierte sowie gemischte Fische, Meeresfrüchte und Amphibien","Poissons, fruits de mer, amphibiens et reptiles non spécifiés ou mélangés","Pesce, crostacei frutti die mare e anfibi non classificati e misti",Unclassified And Combined Fish Products,1.22,"[741, 777, 827, 823, 943, 1030, 1275, 1386, 829]"
12,8,"Zucker, Schokolade und Süsswaren","Sucre, chocolat et confiserie","Zucchero, cioccolato e dolciumi",Sugar And Confectionery,1.12,"[44, 378, 467, 1167, 1261, 386, 227, 2247]"
104,8,Nicht spezifizierte sowie gemischte Milch und Milchgetränke,Laits et boissons à base de laits non spécifiés ou mélangés,Latte e bevande a base di latte non specificate e miste,Unclassified Or Combined Milk And Milk Beverages,1.25,"[409, 537, 816, 1134, 1184, 1393, 1449, 2312]"
15,8,Alkoholische Getränke,Boissons avec alcool,Bevande alcoliche,Alcoholic Beverages,1.25,"[373, 1086, 1225, 1369, 1467, 1597, 1696, 2434]"
61,8,Schalen- und Weichtiere,Crustacés et mollusques,Crostacei e molluschi,"Crustaceans, Molluscs",2.0,"[27, 20, 258, 626, 762, 358, 96, 1139]"
16,7,"Würzmittel, Gewürze, Hefen, Kräuter und Saucen","Assaisonnement, épices, levures, herbes et sauces","Condimenti, spezie, lieviti, erbe e salse","Condiments, Spices, Yeast, Herbs And Sauces",1.43,"[41, 51, 131, 177, 198, 1291, 2302]"
144,7,Koffeinhaltiger Tee und Teezubereitungen (inkl. Pulver),Thé contenant de la caféine et préparations à base de thé (poudre incluse),Tè contenente caffeina e preparazioni a base di tè (inclusa polvere),Tea Containing Coffeine And Tea-Based Preparations (Incl. Powdered),1.14,"[113, 252, 740, 1574, 1904, 2291, 2378]"
115,7,"Brot, Brötchen und Gipfel","Pains, petits pains et croissants","Pane, panini e croissant","Bread, Croissants",1.29,"[11, 88, 396, 764, 976, 1979, 2353]"
26,7,Kohlgemüse,Choux,Cavoli,Cabbages,1.14,"[247, 640, 1246, 1615, 1650, 2040, 2012]"
73,7,"Schokolade, Schokoriegel, Aufstriche, Pulver und Süsswaren mit Schokolade","Chocolat, barre, pâte à tartiner, poudre et confiserie avec chocolat","Cioccolato, barrette di cioccolato, prodotti da spalmare, polvere e dolciumi al cioccolato","Chocolate, Candy Bars, Paste, Confetti/Fl",1.43,"[1150, 1646, 1475, 1672, 2070, 2092, 2135]"
50,6,Frühstückscerealien,Céréales du petit-déjeuner,Cereali per la colazione,Breakfast Cereals,1.33,"[86, 296, 1449, 1675, 2204, 2328]"
79,6,Frucht- und Gemüsesäfte,Jus de fruits et de légumes,Succhi di frutta e di verdura,Fruit And Vegetable Juices,1.33,"[301, 452, 480, 1071, 1449, 1883]"
10,6,Eier und Eiprodukte,Oeufs et dérivés,Uova e prodotti di uova,Eggs And Egg Products,1.17,"[975, 1752, 1867, 2076, 2336, 2366]"
28,6,Hülsen- und Samengemüse,Légumes grains et pois,Ortaggi a seme e leguminose,Grain And Pod Vegetables,1.5,"[118, 496, 500, 346, 1409, 1563]"
86,6,Bier,Bière,Birra,Beer,1.17,"[555, 728, 889, 1152, 2327, 2406]"
55,6,Wild,Gibier,Selvaggina,Game,1.67,"[29, 431, 514, 1114, 1328, 1570]"
32,5,Hülsenfrüchte,Légumes secs,Leguminose,Legumes,1.4,"[152, 256, 755, 921, 2440]"
143,5,Kaffee und Kaffeezubereitungen (inkl. Pulver),Café et préparations à base de café (poudre incluse),Caffè e preparazioni a base di caffè (inclusa polvere),Coffee And Coffe-Based Preparations (Inlc Powdered),1.0,"[946, 1144, 1172, 1574, 1742]"
13,5,"Cakes, Kuchen, Torten, süsse Wähen, Patisserie und Feingebäck","Cakes, gâteaux, tartes sucrées, pâtisseries et petits fours","Cake, torte, prodotti di confetteria e panetteria fine",Cakes And Sweet Biscuits,1.4,"[531, 386, 1672, 1980, 2104]"
47,5,"Flocken, Griess, Keime, Mehl, Schrot und Stärke (inkl. Pulver für Desserts)","Farine, fécule, gruau, germes, flocons, semoule utilisée comme farine (incl. poudre pour desserts)","Farina, fiocchi, germi, faricello, semola e amidi (incluse polveri per dessert)","Flours, Starches, Flakes, Semolina Used A",1.0,"[277, 277, 420, 1409, 1524]"
37,5,"Nicht spezifizierte sowie gemischte Milch, Milchprodukte und Milchersatzprodukte","Laits, produits laitiers et substituts de lait non spécifiés ou mélangés","Latte, latticini e succedanei del latte non specificati e misti",Unclassified And Mixed Dairy Products,1.0,"[241, 480, 1211, 1272, 1589]"
45,4,Speiseeis (inkl. Sorbet und Wasserglace),"Glaces, substituts de glace, sorbets et glaces à l'eau",Gelato (inclusi sorbetti e ghiaccioli),"Ice Cream And Substitutes, Sorbet And Wat",1.0,"[16, 706, 188, 708]"
157,4,Mahlzeitenersatz und Sportlernahrung,Substituts de repas et aliments pour sportifs,Prodotti sostitutivi dei pasti e alimenti per sportivi,Meal Substitutes,1.5,"[262, 622, 291, 686]"
25,4,Knollen- und Wurzelgemüse,Légumes-racines,Tuberi e radici,Root Vegetables,1.25,"[1024, 1049, 1365, 2413]"
29,4,"Zwiebelgemüse (z.B. Knoblauch, Lauch, Zwiebel)","Légumes-bulbes (p.ex. ail, poireau, oignon)","Ortaggi a bulbo (p.e. porro, cipolla, aglio)","Leek, Onion, Garlic",1.25,"[420, 435, 481, 895]"
33,4,"Nicht spezifizierte sowie gemischte Früchte, Nüsse und Samen","Fruits, fruits oléagineux et graines non spécifiés ou mélangés","Frutta, frutta oleaginosa e semi non specificati e misti","Unclassified, Mixed Fruits, Nuts And Seed",1.25,"[344, 886, 1568, 1914]"
105,3,Nicht fermentierte Milch und Milchgetränke,Laits non fermentés et boissons à base de lait non fermenté,Latte non fermentato e bevande a base di latte non fermentato,Non Fermented Milk And Milk Beverages,1.33,"[1148, 1369, 1980]"
156,3,Künstliche Süssstoffe,Edulcorants,Edulcoranti artificiali,Artificial Sweeteners,1.0,"[69, 200, 1191]"
117,3,Nicht spezifizierte sowie gemischte und andere Säugetiere,"Mammifères non spécifiés, autres mammifères ou mélangés","Mammiferi non specificati, misti e altri mammiferi","Unclassified, Mixed And Other Mammals",2.67,"[17, 753, 753]"
142,3,"Nicht spezifizierte sowie gemischte Kaffee-, Tee-, Frucht- und Kräuterteegetränke","Café, thé, tisane aux fruits et aux herbes non spécifié ou mélangé","Caffè, tè, tè di frutti e di erbe non classificati e misti",Unclassified And Combined Coffee/Tea Drin,1.0,"[779, 1083, 2057]"
135,3,Süsse Saucen und Toppings für Dessert,Sauces sucrées et garniture pour dessert,Salse e guarnizioni dolci per dessert,"Sweet Sauce, Sweet Topping For Desserts",1.0,"[176, 665, 1017]"
72,3,"Zucker, Konfitüre, Honig, süsse Aufstriche und Saucen sowie Sirup","Sucre, pâtes à tartiner sucrées, miel, confitures, sauces sucrées et sirop","Zucchero, miele, marmellata, prodotti da spalmare e salse dolci, sciroppo","Sugar, Honey, Jam, Syrup",1.67,"[237, 1672, 1869]"
121,3,"Lamm, Schaf und Hammel","Agneau, brebis et mouton","Agnello, pecora e montone",Mutton/Lamb,1.33,"[248, 1333, 1610]"
141,3,Andere Süsswaren mit Schokolade,Autres confiserie avec chocolat,Dolciumi al cioccolato,Chocolate Confectionery,1.0,"[1212, 1411, 1447]"
46,3,"Nicht spezifizierte sowie gemischte Getreide, Getreideprodukte und Körner",Céréales et produits céréaliers non spécifiés ou mélangés,Cereali e prodotti cereali non specificati e misti,Unclassified And Combined Cereal Products,1.0,"[448, 836, 1369]"
138,3,Schokoladentafeln,Tablettes de chocolat,Tavoletta di cioccolato,Chocolate Tablet,1.0,"[1510, 1656, 898]"
114,2,Nicht spezifizierte sowie gemischte Brote und Dauerbackwaren,Pains et biscottes non spécifiés ou mélangés,Pane e articoli di biscotteria non specificati e misti,Unclassified Or Mixed Breads And Rusks,1.0,"[277, 474]"
78,2,Nicht spezifizierte sowie gemischte alkoholfreie Getränke (inkl. Punsch),Boissons sans alcool non spécifiées ou mélangées (incl. punch sans alcool),Bevande analcoliche non specificate e miste (inclusi punch),Unclassified And Combined Non Alc. Drinks,1.5,"[7, 1731]"
106,2,Fermentierte Milch und Milchgetränke sowie Joghurtdrinks,"Laits fermentés et boissons à base de lait fermenté, yogourts à boire","Latte fermentato, bevande a base di latte fermentato e yogurt da bere","Fermented Milk, Milk Beverages And Yoghurt",2.5,"[233, 1617]"
76,2,"Cakes, Kuchen, Torten, süsse Wähen, Patisserie sowie weiches oder gefülltes Feingebäck","Cakes, gâteaux, tartes sucrées, pâtisseries et petits fours mollets ou fourrés","Cake, torte, prodotti di confetteria e panetteria fine, molli o farciti","Cakes, Pies, Pastries, Puddings (Non Milk",1.0,"[1750, 2339]"
123,2,Ziege,Chèvre,Capra,Goat,1.5,"[248, 1610]"
111,2,Speiseeis (auf Milchbasis),Glaces (à base de lait),Gelato (a base di latte),Ice Cream (Milk Based),2.0,"[1032, 1667]"
99,2,Vegetarische Produkte und Gerichte,Produits et plats végétariens,Prodotti/piatti vegetariani,Vegetarian Products/Dishes,1.0,"[1190, 621]"
139,2,Schokoriegel,Barres de chocolat,Barrette di cioccolato,Chocolate Candy Bars,2.0,"[1590, 2072]"
131,2,Zucker,Sucre,Zucchero,Sugar,1.0,"[265, 437]"
150,2,Tomatensaucen,Sauces tomate,Salse di pomodoro,Tomato Sauces,1.0,"[436, 699]"
151,2,"Salatsaucen, Dips und Mayonnaise","Sauces à salade, dips et mayonnaises","Salse per insalata, dips e maionese","Dressing Sauces, Mayonnaises And Similars",1.0,"[427, 1371]"
31,2,Nicht spezifizierte sowie gemischte Hülsenfrüchte,Légumes secs non spécifiés et mélangés,Leguminose non specificate e miste,Unclassified,2.0,"[1368, 1455]"
146,1,Kaffeeersatz (z.B. aus Zichorie),Substituts de café (p.ex. chicorée),Surrogati del caffè (p.e. cicoria),"Chicory, Substitutes",1.0,[115]
132,1,Konfitüre und Marmelade,Confitures ,Marmellata,"Jam, Jelly, Marmelade",2.0,[417]
145,1,Frucht- und Kräutertee (inkl. Pulver),Tisanes aux fruits et aux herbes (poudre incluse),Tè di frutti e di erbe (inclusa polvere),Herbal Tea  (Incl Powdered),2.0,[252]
137,1,"Nicht spezifizierte Schokolade, Schokoriegel, Aufstriche, Pulver und Süsswaren mit Schokolade (inkl. Saucen)","Chocolat, barre, pâte à tartiner, poudre et confiserie avec chocolat non spécifiés (incl. sauces)","Cioccolato, barrette di cioccolato, prodotti da spalmare, polvere e dolciumi al cioccolato non specificati (incluse salse)",Unclassified And Other Chocolate Confectionery (Incl. Sauces),1.0,[277]
87,1,Spirituosen und Branntweine (z.B. Cognac),Spiritueux et eaux-de-vie (p.ex. cognac),Bevande spiritose e acquaviti (p.e. cognac),"Spirits, Brandy",1.0,[504]
68,1,Butter,Beurre,Burro,Butter,1.0,[359]
90,1,"Nicht spezifizierte sowie gemischte Würzmittel, Gewürze, Hefen, Kräuter und Saucen","Assaisonnement, épices, levures, herbes et sauces non spécifiés ou mélangés","Condimenti, spezie, lieviti, erbe e salse non classificati o misti",Unclassified Or Combined Condiments And S,2.0,[983]
77,1,"Trockenes Feingebäck (z.B. Guetzli, Stückli)",Petits fours secs (p.ex. biscuits),Prodotti di panetteria fine secchi (p.e. biscotti),"Dry Cakes, Sweet Biscuits",1.0,[1324]
36,1,Oliven,Olives,Olive,Olives,1.0,[1240]
